verse_part_type,verse_part,hebrew_id,bible_chapter,bible_verse,lit_type,testament_type,bible_book,version
WORD,,G2348,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3326,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1473,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1325,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2962,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4771,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2147,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G372,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1538,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1722,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3624,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G435,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2705,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1869,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5456,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2799,1,RuthRth 1:9,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2036,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3326,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4771,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1994,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1519,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2992,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4771,1,RuthRth 1:10,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2036,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1994,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1211,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2364,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1473,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2443,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5101,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4198,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3326,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1473,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3361,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2089,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1473,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5207,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1722,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2836,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
