bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,lit_type,test_type
KJV,Genesis,1,Genesis1:1,PHRASE,In the beginning,H7225,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:1,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:1,WORD,created,H1254,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:1,WORD,,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:1,PHRASE,the heaven,H8064,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:1,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:1,PHRASE,the earth.,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,And the earth,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,WORD,was,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,"without form,",H8414,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,and void;,H922,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,and darkness,H2822,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,WORD,upon,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,the face,H6440,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,of the deep.,H8415,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,And the Spirit,H7307,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,of God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,WORD,moved,H7363,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,WORD,upon,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,the face,H6440,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:2,PHRASE,of the waters.,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:3,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:3,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:3,WORD,"said,",H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:3,PHRASE,Let there be,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:3,WORD,light:,H216,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:3,PHRASE,and there was,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:3,WORD,light.,H216,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,And,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,saw,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,PHRASE,"the light,",H216,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,PHRASE,[it was],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,good:,H2896,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,and,H914,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,divided,H914,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,,H996,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,PHRASE,the light,H216,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,WORD,from,H996,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:4,PHRASE,the darkness.,H2822,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,And,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,called,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,PHRASE,the light,H216,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,"Day,",H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,PHRASE,and the darkness,H2822,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,PHRASE,he called,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,Night.,H3915,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,And,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,PHRASE,the evening,H6153,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,and,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,PHRASE,the morning,H1242,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,were,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,the,H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,first,H259,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:5,WORD,day.,H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,WORD,"said,",H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,PHRASE,Let there be,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,PHRASE,a firmament,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,PHRASE,in the midst,H8432,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,PHRASE,"of the waters,",H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,PHRASE,and let it,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,WORD,divide,H914,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,PHRASE,the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,WORD,from,H996,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:6,PHRASE,the waters.,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,And,H6213,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,made,H6213,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,PHRASE,"the firmament,",H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,PHRASE,and divided,H914,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,PHRASE,the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,which,H834,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,[were],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,under,H8478,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,PHRASE,the firmament,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,from,H996,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,PHRASE,the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,which,H834,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,[were],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,above,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,PHRASE,the firmament:,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,PHRASE,and it was,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:7,WORD,so.,H3651,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,And,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,called,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,PHRASE,the firmament,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,Heaven.,H8064,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,And,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,PHRASE,the evening,H6153,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,and,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,PHRASE,the morning,H1242,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,were,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,PHRASE,the second,H8145,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:8,WORD,day.,H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,"said,",H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,Let,H6960,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,PHRASE,the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,under,H8478,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,PHRASE,the heaven,H8064,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,PHRASE,be gathered together,H6960,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,unto,H413,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,one,H259,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,"place,",H4725,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,PHRASE,and let,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,PHRASE,the dry,H3004,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,[land],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,appear:,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,PHRASE,and it was,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:9,WORD,so.,H3651,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,And,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,called,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,PHRASE,the dry,H3004,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,[land],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,Earth;,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,PHRASE,and the gathering together,H4723,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,PHRASE,of the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,PHRASE,called he,H7121,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,Seas:,H3220,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,and,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,saw,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,PHRASE,[it was],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:10,WORD,good.,H2896,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,"said,",H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,Let,H1876,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,the earth,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,bring forth,H1876,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,"grass,",H1877,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,the herb,H6212,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,yielding,H2232,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,"seed,",H2233,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,[and],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,the fruit,H6529,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,tree,H6086,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,yielding,H6213,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,fruit,H6529,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,"after his kind,",H4327,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,whose,H834,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,seed,H2233,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,[is],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,"in itself,",,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,upon,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,the earth:,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,PHRASE,and it was,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:11,WORD,so.,H3651,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,And,H3318,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,PHRASE,the earth,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,PHRASE,brought forth,H3318,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,"grass,",H1877,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,[and],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,herb,H6212,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,yielding,H2232,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,seed,H2233,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,PHRASE,"after his kind,",H4327,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,PHRASE,and the tree,H6086,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,yielding,H6213,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,"fruit,",H6529,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,whose,H834,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,seed,H2233,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,[was],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,PHRASE,"in itself,",,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,PHRASE,after his kind:,H4327,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,and,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,saw,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,PHRASE,[it was],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:12,WORD,good.,H2896,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:13,WORD,And,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:13,PHRASE,the evening,H6153,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:13,WORD,and,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:13,PHRASE,the morning,H1242,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:13,WORD,were,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:13,PHRASE,the third,H7992,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:13,WORD,day.,H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,WORD,"said,",H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,Let there be,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,WORD,lights,H3974,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,in the firmament,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,of the heaven,H8064,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,to divide,H914,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,the day,H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,WORD,from,H996,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,the night;,H3915,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,and let them be,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,"for signs,",H226,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,"and for seasons,",H4150,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,"and for days,",H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:14,PHRASE,and years:,H8141,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,PHRASE,And let them be,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,PHRASE,for lights,H3974,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,PHRASE,in the firmament,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,PHRASE,of the heaven,H8064,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,PHRASE,to give light,H215,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,WORD,upon,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,PHRASE,the earth:,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,PHRASE,and it was,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:15,WORD,so.,H3651,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,And,H6213,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,made,H6213,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,two,H8147,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,great,H1419,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,lights;,H3974,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,the greater,H1419,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,light,H3974,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,to rule,H4475,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,"the day,",H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,the lesser,H6996,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,light,H3974,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,to rule,H4475,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,the night:,H3915,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,[he made],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,PHRASE,the stars,H3556,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:16,WORD,also.,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,WORD,And,H5414,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,WORD,set,H5414,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,WORD,them,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,PHRASE,in the firmament,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,PHRASE,of the heaven,H8064,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,PHRASE,to give light,H215,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,WORD,upon,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:17,PHRASE,"the earth,",H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,PHRASE,And to rule,H4910,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,PHRASE,over the day,H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,PHRASE,"and over the night,",H3915,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,PHRASE,and to divide,H914,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,PHRASE,the light,H216,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,WORD,from,H996,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,PHRASE,the darkness:,H2822,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,WORD,and,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,WORD,saw,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,PHRASE,[it was],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:18,WORD,good.,H2896,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:19,WORD,And,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:19,PHRASE,the evening,H6153,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:19,WORD,and,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:19,PHRASE,the morning,H1242,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:19,WORD,were,H1961,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:19,PHRASE,the fourth,H7243,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:19,WORD,day.,H3117,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,"said,",H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,Let,H8317,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,bring forth abundantly,H8317,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,the moving creature,H8318,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,that hath,H5315,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,"life,",H2416,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,and fowl,H5775,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,[that],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,may fly,H5774,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,above,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,the earth,H776,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,in,H5921,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,the open,H6440,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,WORD,firmament,H7549,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:20,PHRASE,of heaven.,H8064,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,And,H1254,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,created,H1254,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,great,H1419,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,"whales,",H8577,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,every,H3605,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,living,H2416,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,creature,H5315,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,PHRASE,"that moveth,",H7430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,which,H834,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,PHRASE,the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,PHRASE,"brought forth abundantly,",H8317,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,PHRASE,"after their kind,",H4327,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,every,H3605,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,winged,H3671,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,fowl,H5775,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,PHRASE,after his kind:,H4327,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,and,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,saw,H7200,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,PHRASE,[it was],,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:21,WORD,good.,H2896,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,WORD,And,H1288,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,WORD,God,H430,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,WORD,blessed,H1288,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,WORD,"them,",H853,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,WORD,"saying,",H559,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,PHRASE,"Be fruitful,",H6509,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,PHRASE,"and multiply,",H7235,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,PHRASE,and fill,H4390,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,PHRASE,the waters,H4325,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,PHRASE,"in the seas,",H3220,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,WORD,and,H5775,Pentateuch,Old Testament
KJV,Genesis,1,Genesis1:22,WORD,let,H7235,Pentateuch,Old Testament
