bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,bible_book,version,lit_type,test_type
1,Genesis1:15,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:15,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:15,WORD,,G3779,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G1417,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G5458,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3173,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G5458,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3173,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G1519,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G746,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G5458,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G1640,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G1519,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G746,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3571,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:16,WORD,,G792,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G5087,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G4733,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G3772,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G5620,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G5316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:17,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G757,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3571,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G303,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3319,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G5457,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G303,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3319,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G4655,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3708,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:18,WORD,,G2570,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G2073,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G4404,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:19,WORD,,G5067,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G1806,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G5204,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2062,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G5590,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2198,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G4071,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G4072,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G4733,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G3772,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:20,WORD,,G3779,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2785,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3173,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G5590,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2226,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2062,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3739,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G1806,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G5204,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G1085,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G4071,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G1085,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3708,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:21,WORD,,G2570,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G2127,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G3004,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G837,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G4129,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G4137,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G5204,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G2281,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G4071,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G4129,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:22,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G2073,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G4404,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:23,WORD,,G3991,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G1806,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G5590,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2198,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G1085,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G5074,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2062,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2342,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G1085,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:24,WORD,,G3779,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2342,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G1085,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2934,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G1085,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2062,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G1085,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3708,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:25,WORD,,G2570,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G1504,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2251,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3669,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G757,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2486,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2281,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G4071,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3772,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2934,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G2062,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:26,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G2596,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G1504,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G730,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G2338,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:27,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2127,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3004,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G837,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G4129,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G4137,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2634,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G757,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2486,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2281,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G4071,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3772,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2934,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G2062,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:28,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G2400,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G1325,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G4771,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G5528,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G4702,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G4687,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G4690,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3739,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G1883,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3586,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G3739,Genesis,LXX,Pentateuch,Old Testament
1,Genesis1:29,WORD,,G2192,Genesis,LXX,Pentateuch,Old Testament
